FLIGHT_ID,PASSENGERS,FREIGHT,MAIL
11912,1406,0,0
11913,1407,0,0
11914,1407,0,0
11915,1407,0,0
11916,1408,0,0
11917,1408,911,0
11918,1409,0,0
11919,1409,1863,0
11920,1410,0,0
11921,1411,NULL,0
11922,1411,0,0
11923,1411,30,0
11924,1414,0,0
11925,1414,0,0
11926,1414,6,0
11927,1416,0,0
11928,1416,0,0
11929,1416,16,0
11930,1417,0,0
11931,1417,0,0
11932,1418,0,0
11933,1418,0,0
1356,1418,1332,3
11934,1418,1332,3
11935,1420,0,0
11936,1420,0,0
11937,1420,0,0
11938,1420,0,0
11939,1421,0,0
11940,1421,0,0
11941,1421,48,0
11942,1422,0,0
11943,1422,521,0
11944,1424,0,0
11945,1426,0,0
11946,1426,0,0
11947,1427,0,0
11948,1428,NULL,0
11949,1428,0,0
11950,1428,0,0
11951,1428,6,0
11952,1429,0,0
11953,1430,NULL,0
11954,1430,0,0
11955,1430,0,0
11956,1430,0,0
11957,1431,1,0
11958,1432,0,0
11959,1432,0,0
11960,1432,0,0
11961,1433,0,0
11962,1433,0,0
11963,1433,0,0
11964,1433,0,0
2350,1433,13254,0
11965,1433,13254,0
11966,1434,0,0
11967,1435,0,0
11968,1435,5,0
11969,1436,0,0
11970,1436,0,0
11971,1436,1089,0
11972,1438,0,0
11973,1438,0,0
11974,1438,0,0
1285,1438,17937,4875
11975,1438,17937,4875
11976,1439,0,0
11977,1439,0,0
11978,1439,0,0
11979,1440,0,0
11980,1440,550,0
11981,1442,0,0
11982,1442,0,0
11983,1443,0,0
11984,1443,0,0
11985,1443,162,0
11986,1444,0,0
11987,1445,0,0
11988,1445,439,0
11989,1446,NULL,0
11990,1446,NULL,0
11991,1447,0,0
11992,1448,0,0
11993,1448,670,0
11994,1449,0,0
11995,1449,0,0
11996,1450,0,0
11997,1450,0,0
11998,1450,90,0
11999,1451,306,0
12000,1452,0,0
12001,1452,0,0
12002,1452,0,0
12003,1453,0,0
12004,1453,0,0
12005,1453,0,0
12006,1454,0,0
12007,1454,0,0
12008,1454,0,0
12009,1455,NULL,0
12010,1455,0,0
12011,1455,0,0
12012,1456,0,0
12013,1456,0,0
12014,1456,0,0
12015,1457,0,0
12016,1458,0,0
12017,1458,0,0
12018,1458,0,0
12019,1458,0,0
12020,1459,0,0
12021,1459,0,0
12022,1459,0,0
12023,1459,0,0
12024,1459,0,0
12025,1459,2671,0
12026,1460,0,0
12027,1461,0,0
12028,1462,0,0
12029,1462,0,0
12030,1462,0,0
12031,1463,0,0
12032,1464,0,0
12033,1466,0,0
12034,1466,0,0
12035,1467,0,0
2143,1467,478,0
12036,1467,478,0
12037,1468,0,0
12038,1468,0,0
12039,1469,0,0
12040,1469,0,0
12041,1471,0,0
12042,1471,0,0
12043,1471,547,0
12044,1472,0,0
12045,1472,0,0
12046,1472,0,0
12047,1472,122,0
12048,1474,0,0
12049,1474,0,0
12050,1474,0,0
12051,1476,3,0
12052,1477,0,0
12053,1477,0,0
12054,1480,0,0
12055,1480,0,0
12056,1480,0,0
12057,1480,0,0
12058,1481,0,0
12059,1481,0,0
12060,1481,0,0
12061,1482,0,0
12062,1482,0,0
12063,1483,0,0
12064,1485,0,0
12065,1485,50,0
12066,1485,605,0
12067,1486,0,0
12068,1487,0,0
12069,1488,0,0
12070,1489,0,0
12071,1489,100,0
12072,1490,0,0
12073,1490,0,0
12074,1491,296,0
12075,1492,0,0
12076,1492,0,0
12077,1493,0,0
12078,1493,0,0
12079,1493,0,0
12080,1495,0,0
12081,1495,0,0
12082,1495,0,0
12083,1495,0,0
12084,1495,0,0
12085,1495,351,0
12086,1496,NULL,0
12087,1496,0,0
12088,1496,192,0
12089,1497,0,0
12090,1498,0,0
12091,1499,0,0
12092,1502,0,0
12093,1504,0,0
12094,1504,0,0
12095,1506,0,0
12096,1506,0,0
12097,1507,0,0
12098,1507,0,0
12099,1507,0,0
12100,1507,50,0
12101,1509,0,0
12102,1509,0,0
12103,1509,0,0
12104,1509,93,0
12105,1510,0,0
12106,1511,0,0
12107,1511,0,0
12108,1512,0,0
12109,1512,0,0
12110,1513,0,0
12111,1514,0,0
12112,1515,0,0
12113,1517,0,0
12114,1518,0,0
12115,1518,0,0
12116,1518,0,0
12117,1519,1315,0
12118,1520,0,0
12119,1520,0,0
12120,1520,0,0
12121,1521,0,0
12122,1523,266,0
12123,1524,0,0
12124,1524,0,0
12125,1524,0,0
12126,1524,0,0
12127,1524,0,0
12128,1524,0,0
12129,1524,100,0
12130,1524,162,0
12131,1525,0,0
12132,1525,0,0
12133,1525,0,0
12134,1525,13,0
12135,1526,0,0
12136,1526,0,0
12137,1527,0,0
12138,1527,0,0
12139,1527,0,0
12140,1527,0,0
12141,1528,0,0
12142,1528,0,0
12143,1528,0,0
12144,1529,0,0
12145,1529,0,0
12146,1529,1355,0
12147,1530,0,0
12148,1530,0,0
12149,1531,0,0
12150,1534,0,0
12151,1534,0,0
12152,1535,0,0
12153,1535,0,0
12154,1536,0,0
12155,1536,0,0
12156,1536,0,0
12157,1536,0,0
12158,1537,0,0
12159,1539,0,0
12160,1539,0,0
12161,1540,0,0
12162,1540,0,0
12163,1540,1767,0
12164,1541,0,0
12165,1541,1,0
12166,1542,0,0
6509,1542,0,0
12167,1542,0,0
12168,1542,0,0
12169,1542,144,0
12170,1544,0,0
12171,1545,0,0
12172,1545,0,0
12173,1546,0,0
12174,1546,0,0
12175,1547,0,0
12176,1547,0,0
12177,1549,0,0
12178,1549,0,0
12179,1549,0,0
12180,1549,552,0
12181,1550,0,0
12182,1550,0,0
12183,1550,731,0
12184,1551,0,0
12185,1551,0,0
12186,1551,657,0
12187,1552,0,0
12188,1553,0,0
12189,1555,0,0
12190,1556,0,0
12191,1556,0,0
12192,1556,0,0
12193,1556,1080,0
12194,1557,0,0
12195,1557,2450,0
12196,1558,0,0
12197,1559,NULL,0
12198,1559,0,0
12199,1559,0,0
12200,1560,0,0
12201,1560,282,0
12202,1560,1757,0
12203,1561,0,0
12204,1562,0,0
12205,1562,0,0
12206,1563,2988,0
12207,1564,0,0
12208,1564,0,0
12209,1566,0,0
12210,1566,0,0
12211,1567,225,0
12212,1567,7830,0
12213,1568,0,0
12214,1568,0,0
12215,1568,0,0
12216,1568,5,0
12217,1569,0,0
12218,1570,0,0
12219,1571,0,0
12220,1571,0,0
12221,1571,0,0
12222,1571,1850,0
12223,1571,3281,0
12224,1572,0,0
12225,1572,0,0
12226,1572,0,0
12227,1572,1106,0
12228,1573,0,0
12229,1573,0,0
12230,1573,0,0
12231,1573,0,0
12232,1573,13,0
12233,1574,0,0
12234,1574,0,0
12235,1575,0,0
12236,1575,897,0
12237,1576,0,0
12238,1576,0,0
12239,1576,1482,0
12240,1577,0,0
12241,1578,0,0
12242,1579,0,0
12243,1579,800,0
12244,1581,0,0
12245,1583,0,0
12246,1585,0,0
12247,1586,0,0
12248,1586,350,0
12249,1587,0,0
2388,1587,12132,395
12250,1587,12132,395
12251,1588,2454,0
12252,1589,0,0
12253,1589,0,0
12254,1590,0,0
12255,1591,0,0
12256,1591,0,0
12257,1591,0,0
12258,1591,0,0
12259,1592,0,0
12260,1593,0,0
12261,1593,0,0
12262,1594,0,0
12263,1595,0,0
12264,1596,0,0
12265,1596,0,0
12266,1596,0,0
12267,1597,0,0
12268,1598,0,0
12269,1598,0,0
12270,1599,0,0
12271,1599,0,0
12272,1599,0,0
12273,1599,1056,0
12274,1600,0,0
12275,1600,0,0
12276,1600,0,0
12277,1601,0,0
12278,1603,NULL,0
12279,1603,0,0
12280,1603,0,0
12281,1604,0,0
12282,1604,0,0
12283,1604,0,0
12284,1606,0,0
12285,1606,0,0
12286,1608,0,0
12287,1608,36,0
12288,1609,0,0
12289,1611,0,0
12290,1612,0,0
12291,1612,2,0
12292,1613,0,0
12293,1613,0,0
12294,1613,0,0
12295,1613,0,0
12296,1613,0,0
12297,1615,0,0
12298,1616,0,0
12299,1617,0,0
12300,1617,2202,0
12301,1618,0,0
12302,1620,0,0
12303,1621,0,0
12304,1623,0,0
12305,1623,0,0
12306,1623,0,0
12307,1624,0,0
12308,1624,0,0
12309,1625,NULL,0
12310,1625,0,0
12311,1625,2765,0
12312,1626,0,0
12313,1626,0,0
12314,1626,952,0
12315,1627,0,0
12316,1627,309,0
12317,1629,260,0
12318,1630,987,0
12319,1631,0,0
12320,1631,0,0
12321,1632,0,0
12322,1632,0,0
12323,1633,NULL,0
12324,1633,0,0
12325,1633,0,0
12326,1634,0,0
12327,1634,0,0
12328,1636,0,0
12329,1636,0,0
12330,1637,0,0
12331,1637,2,0
12332,1639,0,0
12333,1639,0,0
12334,1639,0,0
12335,1639,0,0
12336,1639,0,0
12337,1639,1,0
12338,1639,36,0
12339,1640,0,0
12340,1640,0,0
12341,1641,0,0
12342,1642,0,0
12343,1643,0,0
12344,1644,0,0
12345,1645,0,0
12346,1646,0,0
12347,1647,NULL,0
12348,1648,0,0
12349,1648,0,0
12350,1649,0,0
12351,1649,0,0
12352,1649,0,0
12353,1649,0,0
12354,1649,1900,0
12355,1650,NULL,0
12356,1650,0,0
12357,1650,100,0
12358,1651,0,0
12359,1651,0,0
12360,1651,0,0
12361,1653,0,0
12362,1653,0,0
12363,1653,0,0
12364,1654,NULL,0
12365,1656,NULL,0
12366,1656,0,0
12367,1657,0,0
12368,1658,473,0
12369,1659,0,0
12370,1659,790,0
12371,1660,0,0
12372,1662,0,0
12373,1662,145,0
12374,1662,2373,0
12375,1664,NULL,0
12376,1664,0,0
12377,1667,0,0
12378,1667,0,0
12379,1668,0,0
12380,1668,650,0
12381,1670,540,0
12382,1671,0,0
12383,1672,0,0
12384,1672,0,0
12385,1672,1,0
12386,1673,0,0
12387,1673,0,0
12388,1673,66,0
12389,1674,0,0
12390,1674,0,0
12391,1675,45,0
12392,1676,4,0
12393,1677,0,0
12394,1677,0,0
12395,1677,1609,0
12396,1679,NULL,0
12397,1679,0,0
12398,1680,378,0
12399,1681,0,0
12400,1683,0,0
12401,1683,0,0
12402,1684,0,0
12403,1685,0,0
12404,1685,0,0
12405,1687,0,0
12406,1687,2063,0
12407,1688,0,0
12408,1688,0,0
12409,1691,0,0
12410,1691,0,0
12411,1691,0,0
12412,1692,0,0
12413,1692,0,0
12414,1693,0,0
12415,1694,0,0
12416,1694,1984,0
12417,1695,0,0
12418,1695,0,0
12419,1695,0,0
12420,1695,258,0
12421,1697,0,0
12422,1697,810,0
12423,1698,0,0
12424,1698,4901,0
12425,1699,0,0
12426,1699,20,0
12427,1699,294,0
12428,1700,0,0
12429,1700,0,0
12430,1700,0,0
12431,1701,0,0
12432,1701,0,0
12433,1701,0,0
12434,1701,0,0
12435,1701,6,0
12436,1702,0,0
12437,1703,0,0
12438,1704,0,0
12439,1704,0,0
12440,1704,2178,0
12441,1705,0,0
12442,1705,1403,0
1544,1705,25405,1011
12443,1705,25405,1011
12444,1706,0,0
12445,1706,0,0
12446,1706,0,0
12447,1706,0,0
12448,1707,0,0
12449,1707,0,0
12450,1707,0,0
12451,1708,NULL,0
12452,1708,0,0
12453,1709,0,0
12454,1709,0,0
12455,1709,7105,0
12456,1710,0,0
12457,1710,0,0
12458,1711,0,0
12459,1712,0,0
12460,1712,0,0
12461,1712,309,0
12462,1713,0,0
12463,1713,0,0
12464,1714,0,0
12465,1715,0,0
12466,1716,0,0
12467,1717,0,0
12468,1718,0,0
12469,1718,0,0
12470,1719,0,0
12471,1719,0,0
12472,1720,NULL,0
12473,1720,0,0
12474,1720,0,0
12475,1721,0,0
12476,1721,0,0
12477,1723,0,0
12478,1723,0,0
12479,1724,0,0
6836,1724,0,0
12480,1724,0,0
12481,1724,773,0
12482,1725,0,0
12483,1725,0,0
12484,1725,0,0
12485,1726,0,0
12486,1726,152,0
1456,1727,2392,260
12487,1727,2392,260
12488,1728,0,0
12489,1729,0,0
12490,1729,0,0
12491,1729,0,0
12492,1729,3723,0
12493,1730,0,0
12494,1730,0,0
12495,1730,4,0
12496,1731,0,0
12497,1731,0,0
12498,1731,0,0
12499,1731,274,0
12500,1732,0,0
12501,1733,0,0
12502,1733,0,0
12503,1733,0,0
12504,1734,0,0
12505,1735,0,0
12506,1736,NULL,0
12507,1736,0,0
12508,1736,0,0
12509,1738,0,0
12510,1738,0,0
12511,1738,0,0
12512,1739,0,0
12513,1739,0,0
12514,1740,4,0
12515,1740,88,0
12516,1741,0,0
12517,1741,0,0
12518,1741,633,0
12519,1742,0,0
12520,1742,0,0
12521,1742,102,0
12522,1742,3379,0
12523,1743,0,0
12524,1743,0,0
12525,1743,0,0
12526,1743,0,0
12527,1744,124,0
12528,1745,0,0
12529,1746,0,0
12530,1746,0,0
12531,1746,0,0
12532,1746,2877,0
12533,1747,0,0
12534,1749,0,0
12535,1750,0,0
12536,1750,0,0
12537,1752,500,0
12538,1752,525,0
12539,1753,0,0
12540,1753,0,0
12541,1753,0,0
12542,1753,0,0
12543,1753,0,0
12544,1754,0,0
12545,1754,0,0
12546,1754,0,0
12547,1754,0,0
12548,1755,0,0
12549,1756,13,0
12550,1758,0,0
12551,1758,0,0
12552,1761,0,0
12553,1761,0,0
12554,1761,0,0
12555,1761,0,0
12556,1761,0,0
12557,1762,0,0
12558,1762,0,0
12559,1763,0,0
12560,1763,0,0
12561,1765,5,0
12562,1766,0,0
12563,1767,0,0
12564,1768,0,0
12565,1768,0,0
12566,1768,2,0
12567,1769,0,0
12568,1770,0,0
12569,1770,0,0
12570,1771,0,0
12571,1772,80,0
12572,1775,0,0
12573,1776,0,0
12574,1776,0,0
12575,1776,164,0
12576,1777,0,0
12577,1777,0,0
12578,1777,4,0
12579,1779,0,0
12580,1780,0,0
12581,1780,0,0
12582,1781,0,0
12583,1783,0,0
12584,1783,0,0
12585,1783,0,0
12586,1785,0,0
12587,1788,0,0
12588,1789,0,0
12589,1789,0,0
12590,1790,175,0
12591,1790,439,0
12592,1790,1469,0
12593,1791,0,0
12594,1792,0,0
12595,1792,32,0
12596,1793,0,0
12597,1794,NULL,0
12598,1794,0,0
12599,1794,0,0
12600,1794,5953,0
12601,1796,0,0
12602,1797,0,0
12603,1797,0,0
12604,1797,0,0
12605,1797,0,0
12606,1798,0,0
12607,1798,0,0
12608,1799,0,0
12609,1799,0,0
12610,1799,0,0
12611,1800,0,0
12612,1800,0,0
12613,1800,0,0
12614,1801,0,0
12615,1801,0,0
12616,1802,0,0
4285,1805,0,0
12617,1805,0,0
12618,1805,0,0
12619,1805,0,0
12620,1807,0,0
12621,1808,NULL,0
12622,1808,0,0
12623,1810,0,0
12624,1810,0,0
12625,1811,0,0
12626,1812,0,0
12627,1813,0,0
12628,1815,0,0
12629,1815,910,0
12630,1816,1138,0
12631,1817,0,0
12632,1818,0,0
12633,1818,0,0
12634,1818,0,0
12635,1819,0,0
12636,1819,109,0
12637,1821,1,0
12638,1822,NULL,0
12639,1822,0,0
12640,1823,0,0
12641,1823,0,0
12642,1823,0,0
12643,1824,0,0
12644,1824,0,0
12645,1824,988,0
12646,1825,0,0
12647,1826,0,0
12648,1826,0,0
12649,1827,0,0
12650,1828,0,0
12651,1828,0,0
12652,1828,24,0
12653,1829,0,0
12654,1832,0,0
12655,1832,0,0
12656,1832,0,0
12657,1833,0,0
12658,1833,0,0
12659,1835,0,0
12660,1835,0,0
12661,1835,0,0
12662,1836,7,0
12663,1838,0,0
12664,1838,0,0
12665,1839,0,0
12666,1839,0,0
12667,1839,0,0
12668,1839,0,0
12669,1840,0,0
12670,1840,0,0
12671,1840,0,0
12672,1841,0,0
12673,1842,2,0
12674,1842,75,0
12675,1843,0,0
12676,1843,0,0
12677,1844,0,0
12678,1845,0,0
12679,1845,20,0
12680,1845,336,0
12681,1846,0,0
12682,1846,0,0
12683,1846,1,0
12684,1847,0,0
12685,1849,0,0
12686,1849,0,0
12687,1850,0,0
12688,1851,0,0
12689,1853,0,0
12690,1854,0,0
12691,1854,0,0
12692,1855,0,0
12693,1856,0,0
12694,1857,0,0
12695,1857,0,0
12696,1858,0,0
12697,1858,0,0
12698,1859,0,0
12699,1859,0,0
12700,1860,0,0
12701,1860,0,0
12702,1861,0,0
12703,1861,46,0
12704,1862,0,0
12705,1862,0,0
12706,1863,0,0
12707,1863,13,0
12708,1863,216,0
12709,1865,0,0
12710,1866,NULL,0
12711,1866,0,0
12712,1867,33,0
12713,1867,2179,0
12714,1868,26,0
12715,1869,0,0
12716,1869,0,0
12717,1869,0,0
12718,1870,0,0
12719,1870,0,0
12720,1870,0,0
12721,1872,0,0
12722,1874,0,0
12723,1875,0,0
12724,1875,0,0
12725,1875,0,0
12726,1876,0,0
12727,1877,0,0
12728,1880,0,0
12729,1880,1317,0
12730,1882,0,0
12731,1882,120,0
12732,1884,0,0
12733,1884,0,0
12734,1884,0,0
12735,1884,4,0
12736,1886,0,0
12737,1888,0,0
12738,1888,611,0
12739,1890,NULL,0
12740,1890,268,0
12741,1891,0,0
12742,1892,1930,0
12743,1893,NULL,0
12744,1893,0,0
12745,1893,1414,0
12746,1894,0,0
12747,1895,0,0
12748,1895,10,0
12749,1895,510,0
12750,1897,0,0
12751,1899,0,0
12752,1899,0,0
12753,1899,305,0
12754,1900,0,0
12755,1900,0,0
12756,1900,625,0
12757,1902,0,0
12758,1902,0,0
12759,1902,1084,0
12760,1903,0,0
12761,1903,0,0
12762,1903,0,0
12763,1904,0,0
12764,1904,3004,0
12765,1905,0,0
12766,1905,0,0
12767,1906,NULL,0
12768,1906,0,0
12769,1906,0,0
12770,1906,0,0
12771,1907,0,0
12772,1907,12,0
12773,1907,781,0
12774,1908,0,0
12775,1909,0,0
12776,1909,0,0
12777,1910,0,0
12778,1910,0,0
12779,1912,0,0
12780,1912,0,0
12781,1912,131,0
12782,1913,25,0
12783,1914,0,0
12784,1915,0,0
12785,1915,1757,660
12786,1917,0,0
12787,1919,0,0
12788,1920,0,0
12789,1920,1356,0
12790,1921,0,0
12791,1921,0,0
12792,1921,0,0
12793,1922,0,0
12794,1922,0,0
12795,1925,0,0
12796,1926,2,0
12797,1927,0,0
12798,1928,0,0
12799,1929,0,0
12800,1930,50,0
12801,1931,0,0
12802,1932,0,0
12803,1932,0,0
12804,1932,106,0
12805,1935,0,0
12806,1935,0,0
12807,1935,0,0
12808,1935,0,0
12809,1935,367,0
12810,1936,0,0
12811,1937,0,0
12812,1938,0,0
12813,1938,0,0
12814,1938,0,0
12815,1940,0,0
12816,1941,0,0
12817,1941,0,0
12818,1942,0,0
12819,1942,0,0
12820,1942,0,0
12821,1943,0,0
12822,1944,0,0
12823,1945,0,0
12824,1946,0,0
12825,1947,50,0
12826,1949,0,0
12827,1950,0,0
12828,1950,20,0
12829,1950,1169,0
12830,1951,0,0
12831,1952,0,0
476,1953,0,0
12832,1953,0,0
12833,1954,3,0
12834,1955,0,0
12835,1955,0,0
12836,1956,0,0
12837,1956,0,0
12838,1956,0,0
12839,1958,NULL,0
12840,1958,0,0
12841,1958,0,0
12842,1959,0,0
12843,1960,0,0
12844,1960,0,0
12845,1960,0,0
12846,1961,0,0
12847,1962,0,0
12848,1964,0,0
12849,1964,0,0
12850,1964,137,0
12851,1965,0,0
12852,1965,200,0
12853,1966,0,0
12854,1967,0,0
12855,1967,0,0
12856,1968,0,0
12857,1969,0,0
12858,1971,1429,0
12859,1972,0,0
12860,1972,1677,6
372,1973,0,0
12861,1973,0,0
12862,1973,2540,0
12863,1974,0,0
12864,1974,0,0
12865,1975,0,0
12866,1975,0,0
12867,1975,0,0
12868,1975,0,0
12869,1975,230,0
12870,1976,0,0
12871,1977,0,0
12872,1977,0,0
12873,1977,0,0
12874,1978,0,0
12875,1978,197,0
12876,1979,0,0
12877,1981,0,0
12878,1981,0,0
12879,1981,0,0
12880,1981,0,0
12881,1983,0,0
12882,1983,0,0
12883,1983,0,0
12884,1984,NULL,0
12885,1984,0,0
12886,1984,0,0
12887,1985,0,0
12888,1985,0,0
12889,1985,303,0
12890,1986,0,0
12891,1986,0,0
12892,1986,0,0
12893,1986,0,0
12894,1987,0,0
12895,1987,0,0
12896,1987,0,0
12897,1987,175,0
12898,1989,0,0
12899,1989,0,0
12900,1990,0,0
12901,1992,0,0
12902,1993,0,0
12903,1993,0,0
12904,1994,0,0
12905,1995,0,0
12906,1995,0,0
12907,1997,0,0
12908,1997,0,0
12909,1997,0,0
12910,1999,0,0
12911,1999,0,0
12912,1999,0,0
12913,1999,0,0
12914,1999,3,0
12915,1999,139,0
12916,2000,0,0
12917,2000,0,0
12918,2001,0,0
12919,2001,0,0
12920,2001,0,0
12921,2001,3490,0
12922,2002,NULL,0
12923,2003,0,0
12924,2004,0,0
12925,2006,NULL,0
12926,2006,0,0
12927,2006,0,0
12928,2007,NULL,0
12929,2007,0,0
12930,2007,0,0
12931,2011,0,0
12932,2011,0,0
12933,2012,142,0
12934,2012,334,0
12935,2013,0,0
12936,2013,0,0
12937,2013,0,0
12938,2013,0,0
12939,2014,0,0
12940,2014,0,0
12941,2015,0,0
12942,2015,0,0
12943,2015,0,0
12944,2015,0,0
12945,2017,0,0
12946,2018,0,0
12947,2018,0,0
12948,2019,0,0
12949,2019,484,0
12950,2020,0,0
12951,2021,49,0
12952,2022,0,0
12953,2023,0,0
12954,2024,0,0
12955,2025,0,0
12956,2026,NULL,0
12957,2027,0,0
12958,2028,0,0
12959,2028,0,0
12960,2029,0,0
12961,2029,0,0
12962,2030,0,0
12963,2030,0,0
12964,2031,0,0
12965,2031,0,0
12966,2031,8,0
12967,2033,0,0
12968,2033,0,0
12969,2033,0,0
12970,2034,0,0
12971,2034,25,0
12972,2036,NULL,0
12973,2036,0,0
12974,2036,0,0
12975,2038,0,0
12976,2039,0,0
12977,2040,0,0
12978,2041,0,0
12979,2041,0,0
12980,2041,0,0
12981,2042,0,0
592,2044,0,0
12982,2044,0,0
12983,2045,0,0
12984,2045,0,0
12985,2045,170,0
12986,2046,0,0
12987,2046,0,0
12988,2046,104,0
12989,2047,0,0
12990,2047,2020,0
12991,2048,0,0
12992,2049,NULL,0
12993,2050,0,0
12994,2051,0,0
12995,2052,0,0
12996,2052,0,0
12997,2052,0,0
12998,2052,0,0
12999,2053,0,0
13000,2053,7,0
13001,2053,301,0
13002,2054,0,0
13003,2054,0,0
13004,2055,0,0
13005,2056,266,0
13006,2057,0,0
13007,2058,0,0
13008,2059,0,0
13009,2059,0,0
13010,2061,730,0
13011,2063,0,0
13012,2063,228,0
13013,2064,0,0
13014,2064,286,0
13015,2065,0,0
13016,2065,0,0
13017,2067,0,0
13018,2067,0,0
13019,2067,0,0
13020,2067,99,0
13021,2068,0,0
13022,2069,0,0
13023,2069,332,0
13024,2069,7193,751
13025,2070,NULL,0
13026,2070,0,0
13027,2070,0,0
13028,2070,0,0
13029,2071,0,0
13030,2071,0,0
13031,2071,0,0
13032,2071,1,0
13033,2072,0,0
13034,2073,NULL,0
13035,2073,0,0
13036,2073,0,0
13037,2073,0,0
13038,2073,2386,0
13039,2074,0,0
13040,2074,1508,0
13041,2075,0,0
13042,2077,0,0
13043,2077,0,0
13044,2078,0,0
13045,2079,0,0
13046,2079,0,0
13047,2080,0,0
13048,2082,0,0
13049,2082,0,0
13050,2083,0,0
13051,2083,0,0
13052,2084,0,0
13053,2085,0,0
13054,2086,41,0
13055,2087,0,0
13056,2087,291,0
13057,2088,3146,0
13058,2089,0,0
13059,2089,0,0
13060,2089,0,0
13061,2091,3076,0
13062,2091,3652,0
13063,2092,0,0
13064,2092,27443,4439
13065,2095,0,0
13066,2095,324,0
13067,2095,16903,0
13068,2096,0,0
13069,2097,0,0
13070,2097,0,0
13071,2098,0,0
13072,2099,247,0
13073,2100,0,0
13074,2101,0,0
13075,2102,511,0
13076,2103,0,0
13077,2105,0,0
13078,2105,0,0
13079,2107,0,0
13080,2108,0,0
13081,2108,0,0
13082,2109,0,0
13083,2111,0,0
13084,2112,0,0
13085,2112,217,0
13086,2112,231,0
13087,2115,0,0
13088,2116,0,0
13089,2116,0,0
13090,2116,0,0
13091,2116,1311,0
13092,2116,4426,0
13093,2117,0,0
13094,2119,0,0
13095,2119,444,0
13096,2120,0,0
13097,2122,0,0
13098,2124,0,0
13099,2124,0,0
13100,2124,27,0
13101,2125,0,0
13102,2126,0,0
13103,2126,0,0
13104,2126,0,0
13105,2127,0,0
13106,2127,0,0
13107,2128,0,0
13108,2130,0,0
13109,2130,4935,0
13110,2131,0,0
13111,2131,0,0
13112,2132,37,0
13113,2133,0,0
13114,2133,0,0
13115,2133,150,0
13116,2134,280,0
13117,2135,736,0
13118,2136,0,0
13119,2136,0,0
13120,2137,0,0
13121,2137,0,0
13122,2137,0,0
13123,2137,0,0
13124,2137,0,0
13125,2139,0,0
13126,2141,0,0
13127,2141,58,0
13128,2142,0,0
13129,2142,0,0
13130,2143,0,0
13131,2144,0,0
13132,2144,0,0
13133,2145,0,0
13134,2145,0,0
13135,2146,0,0
13136,2148,0,0
13137,2149,0,0
13138,2150,0,0
13139,2150,139,0
13140,2152,0,0
13141,2153,1200,0
13142,2154,0,0
13143,2154,0,0
13144,2156,0,0
13145,2156,0,0
13146,2158,620,0
13147,2158,3219,0
13148,2159,0,0
13149,2159,490,0
13150,2161,0,0
13151,2161,269,0
13152,2162,0,0
13153,2163,0,0
13154,2163,0,0
13155,2163,585,0
13156,2163,5948,0
13157,2164,0,0
13158,2165,0,0
13159,2167,506,0
13160,2171,NULL,0
13161,2172,0,0
13162,2172,0,0
13163,2173,175,0
13164,2173,6452,0
373,2174,0,0
13165,2174,0,0
13166,2175,0,0
13167,2176,91,0
13168,2177,0,0
13169,2178,0,0
13170,2178,0,0
13171,2178,3501,0
13172,2180,0,0
13173,2180,38,0
13174,2180,1149,0
13175,2181,0,0
13176,2182,0,0
13177,2183,0,0
13178,2184,1170,0
13179,2185,0,0
13180,2185,2465,0
13181,2187,0,0
13182,2188,0,0
13183,2188,0,0
13184,2190,0,0
13185,2191,0,0
13186,2192,0,0
13187,2192,239,0
13188,2193,0,0
13189,2195,0,0
13190,2196,0,0
13191,2197,0,0
13192,2200,0,0
13193,2201,NULL,0
13194,2202,0,0
13195,2202,0,0
13196,2202,0,0
13197,2202,0,0
13198,2204,0,0
13199,2205,4161,0
13200,2206,0,0
13201,2206,0,0
13202,2207,0,0
13203,2207,0,0
13204,2210,0,0
13205,2210,578,0
13206,2211,NULL,0
13207,2211,858,0
13208,2212,0,0
13209,2212,80,0
13210,2213,0,0
13211,2213,0,0
13212,2215,118,0
13213,2215,953,0
13214,2215,20073,0
13215,2216,0,0
13216,2216,0,0
13217,2218,NULL,0
13218,2218,0,0
13219,2219,0,0
13220,2219,0,0
13221,2219,0,0
13222,2219,0,0
13223,2220,0,0
13224,2220,0,0
13225,2221,0,0
13226,2221,50,0
13227,2222,0,0
13228,2222,0,0
13229,2222,0,0
13230,2223,0,0
13231,2224,0,0
13232,2226,0,0
13233,2227,0,0
13234,2229,0,0
13235,2229,2104,0
13236,2230,0,0
13237,2230,0,0
13238,2230,0,0
13239,2232,0,0
13240,2232,0,0
13241,2232,0,0
13242,2232,516,0
13243,2233,0,0
13244,2233,0,0
13245,2233,6545,0
13246,2234,0,0
13247,2235,0,0
13248,2236,0,0
13249,2237,0,0
13250,2237,1346,0
13251,2238,0,0
13252,2239,0,0
13253,2239,0,0
13254,2244,43,0
13255,2245,0,0
13256,2246,0,0
13257,2248,0,0
13258,2249,0,0
13259,2249,0,0
13260,2249,0,0
13261,2251,0,0
13262,2255,0,0
13263,2255,16,0
13264,2257,0,0
13265,2257,0,0
13266,2258,0,0
13267,2259,0,0
13268,2260,0,0
13269,2260,563,0
13270,2261,0,0
13271,2261,0,0
13272,2261,0,0
13273,2261,0,0
13274,2261,0,0
13275,2261,3726,452
13276,2262,0,0
13277,2263,0,0
