FLIGHT_ID,AIRLINE_ID,ORIGIN_AIRPORT_ID,DEST_AIRPORT_ID,DISTANCE,DISTANCE_GROUP,YEAR,QUARTER,MONTH,CLASS
11662,20368,14112,15295,945,2,2025,1,1,F
11663,20207,12244,11252,952,2,2025,1,1,F
11664,20368,10466,12003,978,2,2025,1,1,F
11665,20368,13487,14082,1386,3,2025,1,1,F
11666,20368,11697,11775,1526,4,2025,1,1,F
11667,20398,13459,13930,303,1,2025,1,1,F
11668,20253,15024,14843,68,1,2025,1,1,F
11669,20207,12320,14843,1572,4,2025,1,1,F
11670,19977,11433,11618,488,1,2025,1,1,F
11671,20363,12953,13577,563,2,2025,1,1,F
11672,20368,15070,14112,1055,3,2025,1,1,F
11673,20368,12265,14112,1069,3,2025,1,1,F
11674,20436,15412,11292,1162,3,2025,1,1,F
11675,20368,12451,12339,687,2,2025,1,1,F
11676,20304,11292,13486,679,2,2025,1,1,F
11677,20304,14057,14262,873,2,2025,1,1,F
11678,20436,14635,11433,1084,3,2025,1,1,F
11679,19805,15016,12892,1592,4,2025,1,1,F
11680,19393,13851,10397,761,2,2025,1,1,F
11681,20436,10423,10397,813,2,2025,1,1,F
11682,20436,13204,13871,1211,3,2025,1,1,F
11683,20398,11973,11298,500,2,2025,1,1,F
11684,20368,12889,11193,1678,4,2025,1,1,F
11685,20304,12255,11292,298,1,2025,1,1,F
11686,20397,11057,10434,509,2,2025,1,1,F
11687,20368,11697,14730,895,2,2025,1,1,F
11688,20398,11278,14307,356,1,2025,1,1,F
11689,20436,12266,13891,1334,3,2025,1,1,F
11690,20397,13871,11057,913,2,2025,1,1,F
11691,20304,14107,12278,870,2,2025,1,1,F
11692,20397,15412,14100,554,2,2025,1,1,F
11693,19687,14747,12278,1430,3,2025,1,1,F
11694,20452,11618,10792,282,1,2025,1,1,F
11695,20368,14122,12451,694,2,2025,1,1,F
11696,19977,10994,13930,760,2,2025,1,1,F
11697,20368,12917,11697,961,2,2025,1,1,F
11698,20452,12264,14576,288,1,2025,1,1,F
11699,20427,13485,14100,764,2,2025,1,1,F
11700,20422,15624,13487,1058,3,2025,1,1,F
11701,19393,11884,14831,742,2,2025,1,1,F
11702,19805,11298,10868,922,2,2025,1,1,F
11703,20452,14730,12264,451,1,2025,1,1,F
11704,20304,14107,12896,588,2,2025,1,1,F
11705,20304,14570,14107,601,2,2025,1,1,F
11706,20368,11721,12451,867,2,2025,1,1,F
11707,20427,14704,14100,107,1,2025,1,1,F
11708,20304,13930,13871,416,1,2025,1,1,F
11709,20304,11292,15048,466,1,2025,1,1,F
11710,20207,11697,12323,581,2,2025,1,1,F
11711,20368,13367,10466,1288,3,2025,1,1,F
11712,20416,11618,10423,1504,4,2025,1,1,F
11713,19393,14100,15304,920,2,2025,1,1,F
11714,20378,14986,12266,796,2,2025,1,1,F
11715,20304,13158,14107,581,2,2025,1,1,F
11716,20436,14492,13303,700,2,2025,1,1,F
11717,20368,10135,13360,914,2,2025,1,1,F
11718,22080,12889,10874,1846,4,2025,1,1,F
11719,20436,14843,11057,1475,3,2025,1,1,F
11720,20500,13930,11977,173,1,2025,1,1,F
11721,20368,10713,10466,749,2,2025,1,1,F
11722,20427,13930,11986,137,1,2025,1,1,F
11723,20500,12264,11618,212,1,2025,1,1,F
11724,20368,14107,14716,603,2,2025,1,1,F
11725,20368,12451,11721,867,2,2025,1,1,F
11726,20368,14082,15008,1447,3,2025,1,1,F
11727,20368,10466,10713,749,2,2025,1,1,F
11728,20368,10466,11603,971,2,2025,1,1,F
11729,20368,14082,13487,1386,3,2025,1,1,F
11730,20427,11057,12323,185,1,2025,1,1,F
11731,20397,11278,10431,384,1,2025,1,1,F
11732,20304,14685,11292,1414,3,2025,1,1,F
11733,19790,11433,13485,311,1,2025,1,1,F
11734,20368,12278,10466,855,2,2025,1,1,F
11735,20452,13342,10721,860,2,2025,1,1,F
11736,20452,12953,11423,1031,3,2025,1,1,F
11737,20368,11637,14761,1508,4,2025,1,1,F
11738,19930,14828,14747,861,2,2025,1,1,F
11739,19687,10299,11336,329,1,2025,1,1,F
11740,20445,12264,11995,239,1,2025,1,1,F
11741,20397,12191,11298,247,1,2025,1,1,F
11742,20368,14716,14107,603,2,2025,1,1,F
11743,20452,12953,13485,812,2,2025,1,1,F
11744,20304,15370,12892,1283,3,2025,1,1,F
11745,20436,14100,10693,675,2,2025,1,1,F
11746,20363,12953,14685,722,2,2025,1,1,F
11747,20398,12945,13930,323,1,2025,1,1,F
11748,20436,10721,11298,1562,4,2025,1,1,F
11749,20436,11057,10821,361,1,2025,1,1,F
11750,22080,12451,13931,542,2,2025,1,1,F
11751,20452,11423,12953,1031,3,2025,1,1,F
11752,20436,14262,14771,421,1,2025,1,1,F
11753,20368,10135,14986,1000,3,2025,1,1,F
11754,20436,14986,13930,1050,3,2025,1,1,F
11755,22080,10874,12889,1846,4,2025,1,1,F
11756,20304,11433,14696,157,1,2025,1,1,F
11757,20304,12892,15041,696,2,2025,1,1,F
11758,20368,14730,14082,806,2,2025,1,1,F
11759,19393,11697,12889,2173,5,2025,1,1,F
11760,20500,15096,13930,607,2,2025,1,1,F
11761,20368,11996,11697,620,2,2025,1,1,F
11762,20304,10693,11298,631,2,2025,1,1,F
11763,20363,13487,14524,970,2,2025,1,1,F
11764,20436,11193,11298,812,2,2025,1,1,F
11765,20436,13891,14057,838,2,2025,1,1,F
11766,20304,14674,14107,370,1,2025,1,1,F
11767,20304,12266,12992,374,1,2025,1,1,F
11768,20368,10466,11648,1044,3,2025,1,1,F
11769,20397,14100,15412,554,2,2025,1,1,F
11770,20046,10685,13930,116,1,2025,1,1,F
11771,20436,10821,11057,361,1,2025,1,1,F
11772,20207,14492,14576,503,2,2025,1,1,F
11773,20452,13930,11193,264,1,2025,1,1,F
11774,20304,11042,13487,622,2,2025,1,1,F
11775,20368,14027,11986,1158,3,2025,1,1,F
11776,20304,10617,11292,760,2,2025,1,1,F
11777,20304,13871,12953,1148,3,2025,1,1,F
11778,20368,10408,14986,1209,3,2025,1,1,F
11779,19393,10423,14122,1210,3,2025,1,1,F
11780,19393,12451,15016,753,2,2025,1,1,F
11781,19393,15304,14100,920,2,2025,1,1,F
11782,20368,11603,10466,971,2,2025,1,1,F
11783,20368,10466,10666,1208,3,2025,1,1,F
11784,20422,11298,13487,852,2,2025,1,1,F
11785,20368,14082,11775,1415,3,2025,1,1,F
11786,20368,14761,11637,1508,4,2025,1,1,F
11787,19393,12391,13303,1113,3,2025,1,1,F
11788,20304,11292,12888,113,1,2025,1,1,F
11789,20500,11618,13931,284,1,2025,1,1,F
11790,20452,11278,15016,719,2,2025,1,1,F
11791,20397,11278,13577,372,1,2025,1,1,F
11792,20368,14730,14986,765,2,2025,1,1,F
11793,20416,12266,14100,1325,3,2025,1,1,F
11794,19790,12478,13487,1029,3,2025,1,1,F
11795,20452,12945,11433,296,1,2025,1,1,F
11796,20398,11278,12339,500,2,2025,1,1,F
11797,20368,10685,14112,936,2,2025,1,1,F
11798,20363,12953,11423,1031,3,2025,1,1,F
11799,20398,14107,13244,1264,3,2025,1,1,F
11800,20368,11775,11697,1526,4,2025,1,1,F
11801,20368,13871,14082,1269,3,2025,1,1,F
11802,20397,11278,13244,762,2,2025,1,1,F
11803,20368,15380,14112,1172,3,2025,1,1,F
11804,20452,11433,13342,237,1,2025,1,1,F
11805,20416,11298,11057,936,2,2025,1,1,F
11806,20368,10466,13487,1267,3,2025,1,1,F
11807,20416,14100,10693,675,2,2025,1,1,F
11808,19393,14524,11292,1482,3,2025,1,1,F
11809,20368,14986,12264,849,2,2025,1,1,F
11810,19687,14057,10140,1111,3,2025,1,1,F
11811,20452,13342,13930,67,1,2025,1,1,F
11812,20452,11278,11624,1023,3,2025,1,1,F
11813,20368,14082,13871,1269,3,2025,1,1,F
11814,20368,13367,14761,1018,3,2025,1,1,F
11815,20398,12992,11278,888,2,2025,1,1,F
11816,19393,13204,11193,757,2,2025,1,1,F
11817,20398,11298,15323,868,2,2025,1,1,F
11818,20368,14783,14082,975,2,2025,1,1,F
11819,20436,11292,14122,1290,3,2025,1,1,F
11820,20368,11027,14761,727,2,2025,1,1,F
11821,20409,14027,10792,1123,3,2025,1,1,F
11822,20436,12889,13851,986,2,2025,1,1,F
11823,20416,14843,13495,1720,4,2025,1,1,F
11824,19393,14893,15016,1679,4,2025,1,1,F
11825,19687,14004,14771,710,2,2025,1,1,F
11826,20304,10208,10397,143,1,2025,1,1,F
11827,20304,11292,10617,760,2,2025,1,1,F
11828,20368,14025,14112,1262,3,2025,1,1,F
11829,20436,13930,12266,925,2,2025,1,1,F
11830,22080,13204,14314,1907,4,2025,1,1,F
11831,20397,14100,12339,588,2,2025,1,1,F
11832,20397,11298,12191,247,1,2025,1,1,F
11833,20304,14057,14893,479,1,2025,1,1,F
11834,20445,12266,12278,542,2,2025,1,1,F
11835,20427,14524,13930,642,2,2025,1,1,F
11836,20436,12266,13232,917,2,2025,1,1,F
11837,20368,14108,14986,1001,3,2025,1,1,F
11838,20436,11292,15412,1162,3,2025,1,1,F
11839,20452,12953,15370,1231,3,2025,1,1,F
11840,20416,14843,10397,1547,4,2025,1,1,F
11841,19805,12339,13930,177,1,2025,1,1,F
11842,20046,13930,11423,299,1,2025,1,1,F
11843,20304,12945,13930,323,1,2025,1,1,F
11844,20368,10676,14986,876,2,2025,1,1,F
11845,20452,15919,13930,522,2,2025,1,1,F
11846,20452,11278,13198,949,2,2025,1,1,F
11847,20398,10721,15016,1047,3,2025,1,1,F
11848,20304,13930,15380,224,1,2025,1,1,F
11849,20304,13930,11193,264,1,2025,1,1,F
11850,20368,12945,14112,707,2,2025,1,1,F
11851,20368,14908,11423,1429,3,2025,1,1,F
11852,20304,13930,11471,269,1,2025,1,1,F
11853,20368,10466,11884,1034,3,2025,1,1,F
11854,20304,12156,14747,491,1,2025,1,1,F
11855,20368,14986,11823,948,2,2025,1,1,F
11856,20304,11292,14685,1414,3,2025,1,1,F
11857,20436,14747,11298,1660,4,2025,1,1,F
11858,20398,10721,11278,399,1,2025,1,1,F
11859,20452,13485,11618,799,2,2025,1,1,F
11860,20436,10821,11433,409,1,2025,1,1,F
11861,20500,13930,15096,607,2,2025,1,1,F
11862,20368,11986,14027,1158,3,2025,1,1,F
11863,20436,14843,11298,2165,5,2025,1,1,F
11864,20368,11697,11423,1315,3,2025,1,1,F
11865,20368,10466,11721,1650,4,2025,1,1,F
11866,19690,14893,12758,2435,5,2025,1,1,F
11867,20445,12278,12266,542,2,2025,1,1,F
11868,20397,11003,11278,801,2,2025,1,1,F
11869,20436,14057,14107,1009,3,2025,1,1,F
11870,20416,13495,13303,675,2,2025,1,1,F
11871,20378,12266,14100,1325,3,2025,1,1,F
11872,19687,14771,10800,326,1,2025,1,1,F
11873,20427,11986,14100,573,2,2025,1,1,F
11874,20368,14679,14314,599,2,2025,1,1,F
11875,19687,14057,15023,489,1,2025,1,1,F
11876,20398,11996,13930,577,2,2025,1,1,F
11877,20368,11193,15624,600,2,2025,1,1,F
11878,20398,11298,13502,722,2,2025,1,1,F
11879,20436,10529,15304,1111,3,2025,1,1,F
11880,20436,13930,10693,409,1,2025,1,1,F
11881,20304,14057,14771,550,2,2025,1,1,F
11882,20368,10257,14112,1138,3,2025,1,1,F
11883,20368,10666,10466,1208,3,2025,1,1,F
11884,20416,14100,12266,1325,3,2025,1,1,F
11885,20436,10721,14492,612,2,2025,1,1,F
11886,20368,14761,12119,780,2,2025,1,1,F
11887,20368,15380,14761,1126,3,2025,1,1,F
11888,20368,14112,12917,821,2,2025,1,1,F
11889,20368,12264,14986,849,2,2025,1,1,F
11890,20368,14986,10676,876,2,2025,1,1,F
11891,19393,10693,13891,1751,4,2025,1,1,F
11892,20368,10620,12889,754,2,2025,1,1,F
11893,20368,12945,11697,865,2,2025,1,1,F
11894,20397,10599,14100,772,2,2025,1,1,F
11895,20207,12882,14843,1210,3,2025,1,1,F
11896,20368,14122,13360,854,2,2025,1,1,F
11897,20368,11823,14986,948,2,2025,1,1,F
11898,19393,11259,12094,779,2,2025,1,1,F
11899,19805,10868,11298,922,2,2025,1,1,F
11900,19687,14262,14004,1017,3,2025,1,1,F
11901,20046,13930,10685,116,1,2025,1,1,F
11902,20363,14576,12478,264,1,2025,1,1,F
11903,20304,14107,13158,581,2,2025,1,1,F
11904,20207,14635,12320,973,2,2025,1,1,F
11905,22080,10529,15628,1077,3,2025,1,1,F
11906,20368,14761,13871,1195,3,2025,1,1,F
11907,20363,11423,12953,1031,3,2025,1,1,F
11908,20436,12266,14492,1042,3,2025,1,1,F
11909,20397,14100,11996,515,2,2025,1,1,F
11910,20378,12266,11278,1208,3,2025,1,1,F
11911,20398,13930,13485,108,1,2025,1,1,F
11912,20368,14761,10676,835,2,2025,1,1,F
11913,19687,10800,14771,326,1,2025,1,1,F
11914,20363,13577,12953,563,2,2025,1,1,F
11915,20207,14489,10800,709,2,2025,1,1,F
11916,20304,13241,12266,422,1,2025,1,1,F
11917,19393,13232,10800,1740,4,2025,1,1,F
11918,20368,10666,13796,764,2,2025,1,1,F
11919,19393,12448,10821,888,2,2025,1,1,F
11920,20368,10676,14761,835,2,2025,1,1,F
11921,20378,12266,13502,927,2,2025,1,1,F
11922,20397,14100,10599,772,2,2025,1,1,F
11923,20398,10397,13303,594,2,2025,1,1,F
11924,20363,10581,12478,382,1,2025,1,1,F
11925,22080,10874,10994,558,2,2025,1,1,F
11926,20398,13930,11986,137,1,2025,1,1,F
11927,20452,13485,12953,812,2,2025,1,1,F
11928,22080,10529,12889,2297,5,2025,1,1,F
11929,20427,13930,14524,642,2,2025,1,1,F
11930,20500,13930,11193,264,1,2025,1,1,F
11931,20363,14524,13487,970,2,2025,1,1,F
11932,20368,11423,11697,1315,3,2025,1,1,F
11933,20368,14107,15412,1599,4,2025,1,1,F
11934,19930,14747,14828,861,2,2025,1,1,F
11935,20046,11823,13930,157,1,2025,1,1,F
11936,20416,10693,14100,675,2,2025,1,1,F
11937,20368,14112,12945,707,2,2025,1,1,F
11938,20304,11292,10157,1026,3,2025,1,1,F
11939,20207,14576,14492,503,2,2025,1,1,F
11940,20368,12917,14112,821,2,2025,1,1,F
11941,20398,11278,10721,399,1,2025,1,1,F
11942,20452,10431,11618,583,2,2025,1,1,F
11943,19687,12892,14489,726,2,2025,1,1,F
11944,20452,11618,13485,799,2,2025,1,1,F
11945,20427,11057,11823,460,1,2025,1,1,F
11946,20368,11775,14761,1334,3,2025,1,1,F
11947,20398,13476,14107,598,2,2025,1,1,F
11948,20378,12264,14524,100,1,2025,1,1,F
11949,19393,12191,11481,570,2,2025,1,1,F
11950,20368,12917,14986,856,2,2025,1,1,F
11951,20397,14685,14100,629,2,2025,1,1,F
11952,20368,11697,11996,620,2,2025,1,1,F
11953,20378,12012,12266,886,2,2025,1,1,F
11954,20397,11298,15249,767,2,2025,1,1,F
11955,20368,13232,14082,1076,3,2025,1,1,F
11956,20409,10792,14027,1123,3,2025,1,1,F
11957,20398,13930,15016,258,1,2025,1,1,F
11958,20304,13930,13487,334,1,2025,1,1,F
11959,20363,11995,12953,461,1,2025,1,1,F
11960,22080,10994,10874,558,2,2025,1,1,F
11961,20304,14107,14674,370,1,2025,1,1,F
11962,22080,14771,14314,601,2,2025,1,1,F
11963,20368,10466,13871,1026,3,2025,1,1,F
11964,20436,14107,10397,1587,4,2025,1,1,F
11965,19930,10299,13970,548,2,2025,1,1,F
11966,20363,12953,12323,500,2,2025,1,1,F
11967,20304,14747,12156,491,1,2025,1,1,F
11968,19687,11638,14679,314,1,2025,1,1,F
11969,20452,14685,14100,629,2,2025,1,1,F
11970,20368,14112,10685,936,2,2025,1,1,F
11971,19805,14107,10140,328,1,2025,1,1,F
11972,20500,11193,11618,569,2,2025,1,1,F
11973,20398,14730,11298,733,2,2025,1,1,F
11974,20422,14107,13485,1396,3,2025,1,1,F
11975,19930,14828,12523,95,1,2025,1,1,F
11976,20436,12339,13204,829,2,2025,1,1,F
11977,20452,12451,13930,864,2,2025,1,1,F
11978,20368,15096,14082,1164,3,2025,1,1,F
11979,20368,12544,14082,588,2,2025,1,1,F
11980,19393,13931,11292,1553,4,2025,1,1,F
11981,20452,11433,14122,201,1,2025,1,1,F
11982,20397,11298,14108,672,2,2025,1,1,F
11983,20304,13487,13930,334,1,2025,1,1,F
11984,20368,14112,14025,1262,3,2025,1,1,F
11985,19930,14679,10423,1164,3,2025,1,1,F
11986,20398,11298,13486,1320,3,2025,1,1,F
11987,20452,15370,12953,1231,3,2025,1,1,F
11988,19393,10792,11292,1359,3,2025,1,1,F
11989,20378,12264,11193,388,1,2025,1,1,F
11990,20378,14524,12266,1157,3,2025,1,1,F
11991,20304,13851,11298,175,1,2025,1,1,F
11992,20500,11193,13930,264,1,2025,1,1,F
11993,19930,14747,14635,2623,6,2025,1,1,F
11994,20368,12889,14252,732,2,2025,1,1,F
11995,20368,12119,14761,780,2,2025,1,1,F
11996,20304,11292,12255,298,1,2025,1,1,F
11997,20207,14843,12320,1572,4,2025,1,1,F
11998,19805,12892,15016,1592,4,2025,1,1,F
11999,19687,12278,14747,1430,3,2025,1,1,F
12000,20304,13891,14869,558,2,2025,1,1,F
12001,20368,15295,14112,945,2,2025,1,1,F
12002,20368,11775,14082,1415,3,2025,1,1,F
12003,20409,10721,14231,333,1,2025,1,1,F
12004,20452,12451,14100,742,2,2025,1,1,F
12005,20422,13485,14107,1396,3,2025,1,1,F
12006,20363,14122,11433,201,1,2025,1,1,F
12007,19805,11775,11298,737,2,2025,1,1,F
12008,20368,14783,14112,895,2,2025,1,1,F
12009,20378,12266,14986,796,2,2025,1,1,F
12010,20207,14492,14635,667,2,2025,1,1,F
12011,19687,14679,14004,1080,3,2025,1,1,F
12012,20304,12191,11298,247,1,2025,1,1,F
12013,20397,15624,11278,789,2,2025,1,1,F
12014,20368,15070,14082,1101,3,2025,1,1,F
12015,20452,12953,13871,1148,3,2025,1,1,F
12016,20368,14574,14761,594,2,2025,1,1,F
12017,20368,10693,11697,793,2,2025,1,1,F
12018,20368,15412,14107,1599,4,2025,1,1,F
12019,20416,12892,11066,1995,4,2025,1,1,F
12020,20304,11298,14960,113,1,2025,1,1,F
12021,20436,13303,12266,964,2,2025,1,1,F
12022,19805,12953,14986,1047,3,2025,1,1,F
12023,20368,11898,10466,1260,3,2025,1,1,F
12024,20304,12953,13851,1341,3,2025,1,1,F
12025,19790,13487,12478,1029,3,2025,1,1,F
12026,20304,12953,10792,292,1,2025,1,1,F
12027,20207,12320,14635,973,2,2025,1,1,F
12028,20436,14893,14679,480,1,2025,1,1,F
12029,20397,11298,14730,733,2,2025,1,1,F
12030,20304,13127,11292,768,2,2025,1,1,F
12031,20398,11278,12992,888,2,2025,1,1,F
12032,20398,11057,15380,702,2,2025,1,1,F
12033,20368,14112,11823,912,2,2025,1,1,F
12034,19977,13502,11618,1795,4,2025,1,1,F
12035,20304,11298,13851,175,1,2025,1,1,F
12036,19930,10299,14828,592,2,2025,1,1,F
12037,22080,13204,10994,317,1,2025,1,1,F
12038,20397,11057,11953,388,1,2025,1,1,F
12039,20500,11618,11193,569,2,2025,1,1,F
12040,20368,13487,10466,1267,3,2025,1,1,F
12041,20304,15376,12266,936,2,2025,1,1,F
12042,20436,11298,14100,1303,3,2025,1,1,F
12043,19687,11540,14747,1368,3,2025,1,1,F
12044,20368,12544,14761,457,1,2025,1,1,F
12045,22080,14321,14635,1343,3,2025,1,1,F
12046,20368,12339,12889,1590,4,2025,1,1,F
12047,19977,15376,14771,751,2,2025,1,1,F
12048,20253,14843,15626,39,1,2025,1,1,F
12049,20436,13232,15304,997,2,2025,1,1,F
12050,20368,14986,11423,1160,3,2025,1,1,F
12051,20398,13930,10434,632,2,2025,1,1,F
12052,20398,13930,13076,215,1,2025,1,1,F
12053,20368,12889,10408,1510,4,2025,1,1,F
12054,20046,13930,13076,215,1,2025,1,1,F
12055,20445,12266,12992,374,1,2025,1,1,F
12056,20363,11433,13244,610,2,2025,1,1,F
12057,20304,13930,11278,612,2,2025,1,1,F
12058,20368,12451,14122,694,2,2025,1,1,F
12059,20368,14112,13230,912,2,2025,1,1,F
12060,20436,13891,12266,1334,3,2025,1,1,F
12061,20304,14771,14057,550,2,2025,1,1,F
12062,20398,13502,11298,722,2,2025,1,1,F
12063,20368,11884,10466,1034,3,2025,1,1,F
12064,20368,14512,14986,1085,3,2025,1,1,F
12065,20398,13930,10529,783,2,2025,1,1,F
12066,19393,11540,14679,636,2,2025,1,1,F
12067,20452,10785,12264,441,1,2025,1,1,F
12068,20304,15376,14908,417,1,2025,1,1,F
12069,20397,11953,11298,900,2,2025,1,1,F
12070,20304,11775,13930,462,1,2025,1,1,F
12071,20397,14730,11298,733,2,2025,1,1,F
12072,20452,13931,14100,212,1,2025,1,1,F
12073,20304,11292,13264,964,2,2025,1,1,F
12074,19393,12191,12451,816,2,2025,1,1,F
12075,20363,13342,11433,237,1,2025,1,1,F
12076,20304,12278,14107,870,2,2025,1,1,F
12077,20368,14986,14108,1001,3,2025,1,1,F
12078,20368,14512,14112,1049,3,2025,1,1,F
12079,20368,15008,14082,1447,3,2025,1,1,F
12080,20304,13487,14633,76,1,2025,1,1,F
12081,20304,12003,14747,512,2,2025,1,1,F
12082,20363,12953,10431,599,2,2025,1,1,F
12083,20368,11823,14112,912,2,2025,1,1,F
12084,20368,11423,14986,1160,3,2025,1,1,F
12085,19790,13485,11433,311,1,2025,1,1,F
12086,20378,14730,12264,451,1,2025,1,1,F
12087,20427,11823,13930,157,1,2025,1,1,F
12088,20398,11057,10994,168,1,2025,1,1,F
12089,20304,15380,13930,224,1,2025,1,1,F
12090,20368,12889,12339,1590,4,2025,1,1,F
12091,20304,11298,14794,976,2,2025,1,1,F
12092,20368,10693,14112,612,2,2025,1,1,F
12093,20363,12953,14321,269,1,2025,1,1,F
12094,20397,11986,11278,524,2,2025,1,1,F
12095,22080,10994,14307,771,2,2025,1,1,F
12096,20436,13930,14635,1120,3,2025,1,1,F
12097,20398,11057,10408,742,2,2025,1,1,F
12098,20368,11697,10693,793,2,2025,1,1,F
12099,20368,11697,10135,1041,3,2025,1,1,F
12100,20397,11298,11423,624,2,2025,1,1,F
12101,20304,14893,14057,479,1,2025,1,1,F
12102,20397,14108,11298,672,2,2025,1,1,F
12103,20368,10135,11697,1041,3,2025,1,1,F
12104,20398,13303,10397,594,2,2025,1,1,F
12105,20368,12003,10466,978,2,2025,1,1,F
12106,20304,14698,12889,314,1,2025,1,1,F
12107,20363,13487,14685,1092,3,2025,1,1,F
12108,20304,11823,11433,128,1,2025,1,1,F
12109,20368,11193,12451,613,2,2025,1,1,F
12110,20368,15919,14761,920,2,2025,1,1,F
12111,20397,12448,11057,562,2,2025,1,1,F
12112,20368,14986,14512,1085,3,2025,1,1,F
12113,20304,12280,14107,695,2,2025,1,1,F
12114,20304,14869,11921,216,1,2025,1,1,F
12115,20363,14685,13487,1092,3,2025,1,1,F
12116,20422,13487,14082,1386,3,2025,1,1,F
12117,19393,12451,12191,816,2,2025,1,1,F
12118,20397,10994,14100,550,2,2025,1,1,F
12119,20422,13487,11298,852,2,2025,1,1,F
12120,20452,13871,12953,1148,3,2025,1,1,F
12121,20452,14100,10994,550,2,2025,1,1,F
12122,19930,13830,14831,2355,5,2025,1,1,F
12123,20397,14100,14321,364,1,2025,1,1,F
12124,20363,15096,11433,374,1,2025,1,1,F
12125,20436,14492,10721,612,2,2025,1,1,F
12126,22080,13495,10994,636,2,2025,1,1,F
12127,20368,13871,10466,1026,3,2025,1,1,F
12128,20368,14112,14512,1049,3,2025,1,1,F
12129,19805,11042,13930,316,1,2025,1,1,F
12130,19687,14679,11638,314,1,2025,1,1,F
12131,20046,13290,13930,501,2,2025,1,1,F
12132,20363,13487,15412,792,2,2025,1,1,F
12133,20368,10408,12889,1510,4,2025,1,1,F
12134,20398,13930,14683,1041,3,2025,1,1,F
12135,20207,10157,10800,564,2,2025,1,1,F
12136,20368,15096,11697,1197,3,2025,1,1,F
12137,20500,12264,14524,100,1,2025,1,1,F
12138,20304,14262,12892,110,1,2025,1,1,F
12139,20304,13930,14122,413,1,2025,1,1,F
12140,20436,10397,10423,813,2,2025,1,1,F
12141,20304,14107,12280,695,2,2025,1,1,F
12142,20368,14112,14696,973,2,2025,1,1,F
12143,20368,11648,10466,1044,3,2025,1,1,F
12144,20436,13204,12339,829,2,2025,1,1,F
12145,20368,14986,13230,942,2,2025,1,1,F
12146,19393,10800,13232,1740,4,2025,1,1,F
12147,20304,13158,10423,294,1,2025,1,1,F
12148,20398,14683,13930,1041,3,2025,1,1,F
12149,20304,11433,10599,625,2,2025,1,1,F
12150,20452,11618,11278,199,1,2025,1,1,F
12151,20304,12266,15376,936,2,2025,1,1,F
12152,20445,12992,12266,374,1,2025,1,1,F
12153,20422,13487,15624,1058,3,2025,1,1,F
12154,20500,14524,12264,100,1,2025,1,1,F
12155,20363,12478,14685,718,2,2025,1,1,F
12156,20368,14761,10685,917,2,2025,1,1,F
12157,20368,14112,15096,1111,3,2025,1,1,F
12158,20422,13487,10693,695,2,2025,1,1,F
12159,20363,11433,10980,505,2,2025,1,1,F
12160,22080,14524,12889,2086,5,2025,1,1,F
12161,20304,11292,13127,768,2,2025,1,1,F
12162,20368,13367,14082,1113,3,2025,1,1,F
12163,19977,11618,13931,284,1,2025,1,1,F
12164,20363,11433,11995,460,1,2025,1,1,F
12165,20398,15016,13303,1068,3,2025,1,1,F
12166,20207,14843,12882,1210,3,2025,1,1,F
12167,22080,14314,13204,1907,4,2025,1,1,F
12168,22080,12889,14524,2086,5,2025,1,1,F
12169,19687,14057,10620,679,2,2025,1,1,F
12170,20304,11298,12280,1095,3,2025,1,1,F
12171,20368,14986,15096,1142,3,2025,1,1,F
12172,20304,13851,12953,1341,3,2025,1,1,F
12173,20304,13127,14747,261,1,2025,1,1,F
12174,20368,10423,14314,1051,3,2025,1,1,F
12175,20304,11471,13930,269,1,2025,1,1,F
12176,20422,10693,13487,695,2,2025,1,1,F
12177,19393,11481,12191,570,2,2025,1,1,F
12178,20368,12917,14761,767,2,2025,1,1,F
12179,20368,10676,14112,841,2,2025,1,1,F
12180,19687,10620,14057,679,2,2025,1,1,F
12181,22080,14314,14771,601,2,2025,1,1,F
12182,20398,10821,13303,946,2,2025,1,1,F
12183,19393,12191,14122,1131,3,2025,1,1,F
12184,20398,11298,11973,500,2,2025,1,1,F
12185,20304,15041,13930,1341,3,2025,1,1,F
12186,20398,11996,11057,75,1,2025,1,1,F
12187,20436,13244,11292,872,2,2025,1,1,F
12188,20436,10821,11298,1217,3,2025,1,1,F
12189,20304,10800,15023,387,1,2025,1,1,F
12190,21718,14712,12889,250,1,2025,1,1,L
12191,20304,14492,12953,431,1,2025,1,1,F
12192,20368,11721,10466,1650,4,2025,1,1,F
12193,19393,11193,13204,757,2,2025,1,1,F
12194,20436,14679,14893,480,1,2025,1,1,F
12195,19393,13198,12892,1363,3,2025,1,1,F
12196,22080,14492,10529,532,2,2025,1,1,F
12197,20378,10423,12266,140,1,2025,1,1,F
12198,20304,11298,12191,247,1,2025,1,1,F
12199,20304,11193,10423,958,2,2025,1,1,F
12200,20398,10994,11057,168,1,2025,1,1,F
12201,19687,14747,11540,1368,3,2025,1,1,F
12202,19687,14679,11884,1027,3,2025,1,1,F
12203,20304,10157,11292,1026,3,2025,1,1,F
12204,20398,10781,11057,675,2,2025,1,1,F
12205,20304,13342,12953,738,2,2025,1,1,F
12206,20398,11298,12448,408,1,2025,1,1,F
12207,20436,12889,14893,397,1,2025,1,1,F
12208,20368,10693,14082,692,2,2025,1,1,F
12209,20398,11986,13930,137,1,2025,1,1,F
12210,20368,14112,10676,841,2,2025,1,1,F
